### BSdrift_n40_M10000_v0.5_mu-0.8_S010_std0.1_tmax1
i t1 x1 t2 x2 t3 x3
2428 0.1 9.65 0.5 6.3 1 4.1
2429 0.1 9.2 0.5 6.5 1 4.725
2430 0.1 9.725 0.5 7.575 1 5.3
2431 0.1 8.675 0.5 5.625 1 3.775
2432 0.1 9.225 0.5 6.925 1 5.35
2433 0.1 8.925 0.5 6.775 1 4.65
2434 0.1 9.075 0.5 6.3 1 4.1
2435 0.1 9.2 0.5 6.925 1 4.375
2436 0.1 9.05 0.5 6.625 1 4.675
2437 0.1 9 0.5 6.575 1 4.75
2438 0.1 9.775 0.5 7 1 4.825
2439 0.1 8.825 0.5 6.075 1 4.15
2440 0.1 9.2 0.5 7.5 1 5.625
2441 0.1 9.7 0.5 6.95 1 4.45
2442 0.1 9.075 0.5 6.725 1 4.35
2443 0.1 8.7 0.5 6 1 4.425
2444 0.1 9.175 0.5 6.15 1 4.275
2445 0.1 9.125 0.5 6.225 1 4.425
2446 0.1 9.15 0.5 6.85 1 5.25
2447 0.1 9.625 0.5 6.875 1 4.725
2448 0.1 9.325 0.5 7.35 1 5.25
2449 0.1 9.4 0.5 7.025 1 5.325
2450 0.1 10.225 0.5 7.1 1 5.35
2451 0.1 9.125 0.5 6.325 1 3.975
2452 0.1 10.025 0.5 7.675 1 5.075
2453 0.1 9.15 0.5 7.65 1 5.3
2454 0.1 9.05 0.5 6.15 1 4.425
2455 0.1 9.375 0.5 7.15 1 5.05
2456 0.1 9.225 0.5 7.3 1 5.15
2457 0.1 9.3 0.5 6.5 1 4.45
2458 0.1 9.725 0.5 7.75 1 5.4
2459 0.1 9.375 0.5 6.375 1 4.05
2460 0.1 9.025 0.5 7 1 4.725
2461 0.1 9.1 0.5 6.825 1 4.2
2462 0.1 9.45 0.5 6.6 1 4.075
2463 0.1 9.275 0.5 6.525 1 3.8
2464 0.1 9.075 0.5 6.35 1 4.35
2465 0.1 9.225 0.5 6.475 1 4.625
2466 0.1 9.475 0.5 7.1 1 4.45
2467 0.1 9.025 0.5 6.65 1 4.375
2468 0.1 8.675 0.5 6.35 1 4.625
2469 0.1 8.75 0.5 6.15 1 4.1
2470 0.1 9.525 0.5 6.9 1 5.225
2471 0.1 9.225 0.5 6.5 1 4.15
2472 0.1 9.175 0.5 7.3 1 5.25
2473 0.1 9.075 0.5 6.7 1 4.075
2474 0.1 9.7 0.5 6.9 1 4.6
2475 0.1 9.05 0.5 6.875 1 4.7
2476 0.1 9.275 0.5 6.875 1 4.65
2477 0.1 9.15 0.5 6.525 1 4.35
2478 0.1 8.875 0.5 6.325 1 4.525
2479 0.1 9.5 0.5 6.7 1 4.575
2480 0.1 9.175 0.5 6.025 1 3.525
2481 0.1 9.375 0.5 6.925 1 4.375
2482 0.1 9.325 0.5 6.475 1 3.95
2483 0.1 8.9 0.5 6.3 1 4.95
2484 0.1 9.35 0.5 7.275 1 4.825
2485 0.1 9.15 0.5 6.35 1 4.475
2486 0.1 9.15 0.5 6.225 1 4.175
2487 0.1 8.725 0.5 6.75 1 4.8
2488 0.1 9.35 0.5 7.25 1 5.25
2489 0.1 8.875 0.5 6.6 1 4.575
2490 0.1 8.725 0.5 6.975 1 4.75
2491 0.1 9.275 0.5 6.425 1 4.525
2492 0.1 9.25 0.5 7 1 4.8
2493 0.1 9.15 0.5 6.4 1 4.225
2494 0.1 9.35 0.5 7.325 1 4.775
2495 0.1 9.75 0.5 6.4 1 4.275
2496 0.1 9.075 0.5 6.625 1 4.725
2497 0.1 8.875 0.5 6.025 1 3.525
2498 0.1 9.05 0.5 6.05 1 4.3
2499 0.1 9.1 0.5 6.875 1 4.475
2500 0.1 9.175 0.5 7.025 1 4.525
2501 0.1 9.5 0.5 7.1 1 4.9
2502 0.1 9.15 0.5 6.4 1 3.975
2503 0.1 9.125 0.5 6.575 1 4.65
2504 0.1 9 0.5 6.55 1 4.2
2505 0.1 9.575 0.5 6.75 1 4.475
2506 0.1 8.875 0.5 7 1 4.775
2507 0.1 9.225 0.5 6.325 1 4.25
2508 0.1 8.975 0.5 7.15 1 4.25
2509 0.1 9.025 0.5 7.2 1 4.15
2510 0.1 8.975 0.5 6.9 1 4.4
2511 0.1 9.45 0.5 6.225 1 4.175
2512 0.1 9.275 0.5 6.8 1 4.5
2513 0.1 9.05 0.5 6.4 1 3.725
2514 0.1 9.425 0.5 6.35 1 4.225
2515 0.1 8.925 0.5 5.6 1 3.95
2516 0.1 9.35 0.5 6.425 1 4.075
2517 0.1 9.625 0.5 8.175 1 5.95
2518 0.1 9.125 0.5 6.25 1 4.025
2519 0.1 8.875 0.5 6.6 1 4.3
2520 0.1 9.675 0.5 7.4 1 5.1
2521 0.1 9.025 0.5 6.85 1 4.15
2522 0.1 9 0.5 6.125 1 4.05
2523 0.1 9.25 0.5 6.575 1 4.05
2524 0.1 9.625 0.5 6.275 1 3.95
2525 0.1 9.4 0.5 6.95 1 4.425
2526 0.1 9.375 0.5 7.025 1 4.7
2527 0.1 9.55 0.5 6.6 1 4.6
2528 0.1 9.075 0.5 6.675 1 4.225
2529 0.1 9.125 0.5 7.275 1 4.9
2530 0.1 9.15 0.5 6.3 1 4.25
2531 0.1 9.3 0.5 7.1 1 5
2532 0.1 9.225 0.5 7.125 1 5.65
2533 0.1 9.075 0.5 5.975 1 4.475
2534 0.1 9.45 0.5 6.575 1 4.625
2535 0.1 9.4 0.5 6.025 1 4.25
2536 0.1 9.55 0.5 6.9 1 4.95
2537 0.1 8.725 0.5 6.375 1 3.75
2538 0.1 9.75 0.5 6.85 1 4.175
2539 0.1 9.475 0.5 6.4 1 3.975
2540 0.1 9.075 0.5 6.5 1 4.275
2541 0.1 9.125 0.5 6.7 1 4.2
2542 0.1 9.375 0.5 6.75 1 4.675
2543 0.1 8.95 0.5 6.125 1 4.175
2544 0.1 8.9 0.5 6.275 1 4.35
2545 0.1 9.3 0.5 6.95 1 4.75
2546 0.1 8.675 0.5 7.1 1 4.825
2547 0.1 9.275 0.5 7 1 4.525
2548 0.1 8.825 0.5 6.425 1 4.325
2549 0.1 9.1 0.5 7.05 1 4.8
2550 0.1 9.15 0.5 6.8 1 4.3
2551 0.1 8.9 0.5 6.35 1 4.3
2552 0.1 8.975 0.5 6.525 1 4.025
2553 0.1 9.175 0.5 6.475 1 3.75
2554 0.1 9.425 0.5 6.675 1 4.85
2555 0.1 8.625 0.5 6.125 1 4.45
2556 0.1 9.55 0.5 6.275 1 4.45
2557 0.1 9.175 0.5 6.55 1 3.95
2558 0.1 9.175 0.5 6.725 1 4.175
2559 0.1 9.675 0.5 6.875 1 5.1
2560 0.1 8.925 0.5 6.675 1 4.325
2561 0.1 9.225 0.5 6.9 1 4.25
2562 0.1 9.3 0.5 7.175 1 5.25
2563 0.1 9.425 0.5 5.85 1 4.1
2564 0.1 8.95 0.5 5.675 1 3.575
2565 0.1 9.05 0.5 7.325 1 4.575
2566 0.1 9.5 0.5 6.425 1 4.025
2567 0.1 9.075 0.5 7.175 1 4.925
2568 0.1 9.575 0.5 6.5 1 4.25
2569 0.1 9.325 0.5 7.1 1 4.575
2570 0.1 9.375 0.5 6.35 1 4.625
2571 0.1 9.225 0.5 6.3 1 3.975
2572 0.1 9.3 0.5 7.425 1 4.8
2573 0.1 9.225 0.5 6.775 1 4.825
2574 0.1 9.05 0.5 7.125 1 4.9
2575 0.1 9.2 0.5 6.85 1 5.3
2576 0.1 9.05 0.5 7.1 1 4.7
2577 0.1 9.325 0.5 6.825 1 4.275
2578 0.1 9.225 0.5 6.6 1 3.95
2579 0.1 9 0.5 6.6 1 4.325
2580 0.1 9.4 0.5 6.55 1 3.925
2581 0.1 9.475 0.5 6.15 1 3.95
2582 0.1 9.525 0.5 7.55 1 5.925
2583 0.1 9.3 0.5 6.5 1 4.35
2584 0.1 9.05 0.5 6.45 1 3.55
2585 0.1 9 0.5 6.175 1 4.05
2586 0.1 9.175 0.5 7 1 4.4
2587 0.1 9.125 0.5 6.75 1 4.5
2588 0.1 9.75 0.5 6.725 1 4.675
2589 0.1 9.075 0.5 6.725 1 4.6
2590 0.1 9.4 0.5 6.675 1 4.25
2591 0.1 9.45 0.5 6.675 1 4.9
2592 0.1 8.625 0.5 5.9 1 4
2593 0.1 9.325 0.5 7.225 1 4.65
2594 0.1 9.225 0.5 6.5 1 3.675
2595 0.1 9.425 0.5 6.875 1 4.15
2596 0.1 9.5 0.5 7.55 1 4.7
2597 0.1 9.225 0.5 6.075 1 4.1
2598 0.1 9.175 0.5 6.575 1 3.925
2599 0.1 9.075 0.5 6.525 1 4.1
2600 0.1 8.925 0.5 7.15 1 4.625
2601 0.1 9.525 0.5 6.575 1 4.575
2602 0.1 9.15 0.5 6.95 1 4.6
2603 0.1 9.225 0.5 6.05 1 4.225
2604 0.1 9.15 0.5 6.5 1 4.075
2605 0.1 9.425 0.5 7.025 1 4.3
2606 0.1 9.775 0.5 7.225 1 4.3
2607 0.1 9.25 0.5 6.7 1 4.2
2608 0.1 8.725 0.5 5.975 1 3.85
2609 0.1 9.175 0.5 6.7 1 4.325
2610 0.1 9.775 0.5 7.025 1 4.35
2611 0.1 10.125 0.5 8.35 1 4.925
2612 0.1 9.525 0.5 6.675 1 3.9
2613 0.1 9.575 0.5 7.375 1 4.725
2614 0.1 8.825 0.5 6.225 1 4.225
2615 0.1 9.125 0.5 6.675 1 4.8
2616 0.1 9.225 0.5 6.25 1 4.425
2617 0.1 9.45 0.5 6.875 1 4.15
2618 0.1 8.95 0.5 6.775 1 4.375
2619 0.1 8.7 0.5 6.35 1 4
2620 0.1 9.1 0.5 6.325 1 4.15
2621 0.1 8.975 0.5 6.125 1 3.975
2622 0.1 8.825 0.5 7.175 1 4.9
2623 0.1 9.9 0.5 8.15 1 5.175
2624 0.1 8.975 0.5 7.5 1 5.05
2625 0.1 9.75 0.5 7.375 1 4.9
2626 0.1 9.475 0.5 6.15 1 4.025
2627 0.1 10 0.5 6.8 1 4.45
2628 0.1 9.15 0.5 7.4 1 4.575
2629 0.1 8.975 0.5 6.825 1 4.25
2630 0.1 8.85 0.5 6.775 1 4.575
2631 0.1 8.975 0.5 6.45 1 4.675
2632 0.1 9.2 0.5 6.9 1 5.1
2633 0.1 9.175 0.5 6.4 1 4.275
2634 0.1 8.725 0.5 6.2 1 4.1
2635 0.1 9.55 0.5 6.175 1 4.3
2636 0.1 9.35 0.5 7.325 1 4.775
2637 0.1 9.425 0.5 8.05 1 5.975
2638 0.1 8.8 0.5 5.9 1 4.15
2639 0.1 9.075 0.5 7.35 1 4.55
2640 0.1 9.55 0.5 6.575 1 4.8
2641 0.1 9.35 0.5 7.8 1 6.65
2642 0.1 9 0.5 6.75 1 3.975
2643 0.1 9.9 0.5 6.75 1 4.45
2644 0.1 8.975 0.5 5.8 1 3.775
2645 0.1 8.8 0.5 6.3 1 4.15
2646 0.1 8.875 0.5 6 1 4.1
2647 0.1 9.425 0.5 6.825 1 4.325
2648 0.1 9.575 0.5 6.825 1 4.6
2649 0.1 8.9 0.5 6 1 3.975
2650 0.1 9.15 0.5 7.45 1 5.225
2651 0.1 9.075 0.5 6.675 1 4.575
2652 0.1 8.925 0.5 6.45 1 4.775
2653 0.1 9.625 0.5 7.075 1 5.35
2654 0.1 9.225 0.5 6.425 1 3.75
2655 0.1 9.5 0.5 6.475 1 4.1
2656 0.1 9.025 0.5 6.925 1 4.8
2657 0.1 9.05 0.5 6.75 1 4.625
2658 0.1 9.55 0.5 6.775 1 4.75
2659 0.1 9.2 0.5 6.325 1 3.975
2660 0.1 9.55 0.5 6.275 1 4.325
2661 0.1 9.2 0.5 6.6 1 4.675
2662 0.1 9.45 0.5 6.575 1 3.95
2663 0.1 9.5 0.5 6.55 1 4.475
2664 0.1 9.125 0.5 6.525 1 4.575
2665 0.1 9.1 0.5 6.45 1 4.6
2666 0.1 9.075 0.5 6.475 1 4.8
2667 0.1 9.125 0.5 6.925 1 4.575
2668 0.1 8.925 0.5 6.45 1 4.5
2669 0.1 8.9 0.5 6.6 1 4.25
2670 0.1 9.425 0.5 6.85 1 5.4
2671 0.1 9.25 0.5 6.725 1 3.85
2672 0.1 8.925 0.5 6.35 1 3.875
2673 0.1 8.775 0.5 5.675 1 3.85
2674 0.1 8.95 0.5 6.575 1 4.2
2675 0.1 9.025 0.5 6.275 1 3.975
2676 0.1 9.425 0.5 6.8 1 4.375
2677 0.1 9.15 0.5 6.425 1 4.25
2678 0.1 9.25 0.5 7.05 1 4.95
2679 0.1 8.95 0.5 6.675 1 4.15
2680 0.1 9.175 0.5 6.275 1 3.95
2681 0.1 9.25 0.5 6.775 1 4.775
2682 0.1 9.425 0.5 6.675 1 4.525
2683 0.1 9.65 0.5 7.1 1 4.85
2684 0.1 9.1 0.5 6.625 1 3.95
2685 0.1 9.15 0.5 6.225 1 4.325
2686 0.1 9.1 0.5 6.25 1 4.15
2687 0.1 9.325 0.5 6.925 1 4.675
2688 0.1 9.225 0.5 7.175 1 4.725
2689 0.1 8.8 0.5 6.05 1 4.35
2690 0.1 9.6 0.5 7.225 1 5.05
2691 0.1 9.15 0.5 6.675 1 4.425
2692 0.1 9.325 0.5 6.875 1 4.125
2693 0.1 9.825 0.5 6.775 1 4.2
2694 0.1 9.35 0.5 5.975 1 4.275
2695 0.1 9.575 0.5 7.175 1 5.05
2696 0.1 9.475 0.5 7.65 1 5.325
2697 0.1 9.4 0.5 7.3 1 4.875
2698 0.1 9.675 0.5 6.875 1 4.45
2699 0.1 9.325 0.5 6.525 1 4.075
2700 0.1 9.2 0.5 7.225 1 4.375
2701 0.1 9.275 0.5 7.15 1 4.575
2702 0.1 9.45 0.5 6.3 1 3.75
2703 0.1 9.55 0.5 7.375 1 4.5
2704 0.1 9.175 0.5 6.55 1 3.875
2705 0.1 9.75 0.5 7.3 1 4.525
2706 0.1 8.875 0.5 5.725 1 3.825
2707 0.1 9.225 0.5 7.3 1 5.525
2708 0.1 9 0.5 5.925 1 3.625
2709 0.1 9.525 0.5 7.1 1 4.2
2710 0.1 9.175 0.5 7 1 4.8
2711 0.1 8.975 0.5 6.325 1 4.225
2712 0.1 8.725 0.5 5.5 1 3.225
2713 0.1 9.1 0.5 6.225 1 3.875
2714 0.1 8.85 0.5 6.65 1 4.275
2715 0.1 8.775 0.5 6.125 1 4.6
2716 0.1 9.55 0.5 6.475 1 4.3
2717 0.1 8.975 0.5 6.575 1 4.35
2718 0.1 9.1 0.5 6.375 1 4
2719 0.1 9.375 0.5 6.85 1 4.15
2720 0.1 9.45 0.5 7.35 1 4.325
2721 0.1 9.55 0.5 6.475 1 4.325
2722 0.1 9.35 0.5 6.8 1 4.675
2723 0.1 8.85 0.5 6.65 1 4.5
2724 0.1 9.025 0.5 6.275 1 4.525
2725 0.1 9.025 0.5 6.275 1 4.55
2726 0.1 9.1 0.5 6.925 1 4.625
2727 0.1 9.225 0.5 5.975 1 4.3
2728 0.1 9.4 0.5 6.35 1 4.2
2729 0.1 8.675 0.5 5.85 1 4.15
2730 0.1 9.6 0.5 6.85 1 4.65
2731 0.1 9.05 0.5 6.075 1 4.4
2732 0.1 9.825 0.5 7.075 1 4.375
2733 0.1 9.125 0.5 5.95 1 3.975
2734 0.1 9.5 0.5 7.475 1 4.75
2735 0.1 9.225 0.5 7.35 1 5.325
2736 0.1 9.15 0.5 6.55 1 4.925
2737 0.1 9.3 0.5 7.05 1 4.625
2738 0.1 9.3 0.5 7.075 1 4.25
2739 0.1 9.25 0.5 6.675 1 4.675
2740 0.1 9.25 0.5 7.3 1 4.2
2741 0.1 9.775 0.5 6.625 1 4.35
2742 0.1 9.1 0.5 6.9 1 3.875
2743 0.1 8.95 0.5 5.925 1 3.775
2744 0.1 9.55 0.5 6.625 1 4.6
2745 0.1 8.725 0.5 6.35 1 3.65
2746 0.1 8.575 0.5 6.225 1 3.825
2747 0.1 9.825 0.5 7.575 1 4.9
2748 0.1 9.225 0.5 7 1 4.725
2749 0.1 8.425 0.5 5.8 1 3.875
2750 0.1 9.075 0.5 6.825 1 4.2
2751 0.1 9.275 0.5 7.2 1 4.6
2752 0.1 9.175 0.5 6.1 1 4.275
2753 0.1 9.175 0.5 6.275 1 3.925
2754 0.1 9.125 0.5 6.825 1 4.75
2755 0.1 8.925 0.5 6.85 1 4.05
2756 0.1 9.1 0.5 6.2 1 3.7
2757 0.1 9.1 0.5 6.3 1 4.525
2758 0.1 9.7 0.5 7.475 1 4.4
2759 0.1 9.525 0.5 7.2 1 4.85
2760 0.1 8.875 0.5 6.225 1 4.125
2761 0.1 9.275 0.5 6.425 1 4.5
2762 0.1 9.6 0.5 6.775 1 4.55
2763 0.1 9.175 0.5 5.9 1 4.725
2764 0.1 9.55 0.5 6.8 1 4.55
2765 0.1 8.875 0.5 6.8 1 4.3
2766 0.1 9 0.5 6.675 1 4.725
2767 0.1 9.225 0.5 6.075 1 4.2
2768 0.1 8.95 0.5 6.825 1 4.275
2769 0.1 9.275 0.5 6.7 1 4.725
2770 0.1 8.975 0.5 6.525 1 4.425
2771 0.1 9.125 0.5 6.375 1 4.2
2772 0.1 9.325 0.5 6.45 1 4.075
2773 0.1 9.175 0.5 6.675 1 4
2774 0.1 9.15 0.5 6.125 1 3.75
2775 0.1 9.3 0.5 7.675 1 5.725
2776 0.1 9.325 0.5 7.175 1 4.95
2777 0.1 9.675 0.5 6.575 1 5.275
2778 0.1 9.375 0.5 7.25 1 4.75
2779 0.1 9.225 0.5 6.625 1 4.1
2780 0.1 9.2 0.5 7.225 1 4.55
2781 0.1 9.1 0.5 7.425 1 4.275
2782 0.1 9.75 0.5 7.175 1 4.65
2783 0.1 9.325 0.5 6.95 1 4.975
2784 0.1 9.5 0.5 6.85 1 5.25
2785 0.1 9.675 0.5 7.2 1 5
2786 0.1 9.5 0.5 7.575 1 4.975
2787 0.1 9.175 0.5 6.9 1 5.15
2788 0.1 9.9 0.5 7.1 1 4.65
2789 0.1 9.075 0.5 6.65 1 4.325
2790 0.1 8.85 0.5 6.8 1 4.275
2791 0.1 8.95 0.5 6.775 1 4.625
2792 0.1 9.1 0.5 6.4 1 4.35
2793 0.1 9.375 0.5 6.75 1 4.525
2794 0.1 9.275 0.5 6.4 1 4.875
2795 0.1 8.725 0.5 6.45 1 4.45
2796 0.1 8.9 0.5 6.875 1 4.775
2797 0.1 8.725 0.5 5.85 1 3.7
2798 0.1 8.95 0.5 6.825 1 4.625
2799 0.1 9.3 0.5 7.275 1 4.525
2800 0.1 9.375 0.5 6.6 1 4.275
2801 0.1 8.775 0.5 6.1 1 4.175
2802 0.1 9.575 0.5 6.8 1 4.625
2803 0.1 9.2 0.5 7.3 1 4.625
2804 0.1 9.075 0.5 6.525 1 4.05
2805 0.1 9.3 0.5 6.5 1 4.55
2806 0.1 8.875 0.5 6.5 1 3.975
2807 0.1 9.075 0.5 6 1 4.175
2808 0.1 9.275 0.5 6.9 1 4.575
2809 0.1 8.9 0.5 6.675 1 4.375
2810 0.1 9.05 0.5 6.25 1 4.275
2811 0.1 9.175 0.5 7.15 1 4.825
2812 0.1 9.05 0.5 6.95 1 4.2
2813 0.1 9.35 0.5 7.325 1 4.7
2814 0.1 9.525 0.5 6.55 1 4.05
2815 0.1 9.25 0.5 6.475 1 4.025
2816 0.1 8.95 0.5 6.25 1 3.95
2817 0.1 9.35 0.5 6.55 1 4.125
2818 0.1 9.35 0.5 6.475 1 4.475
2819 0.1 9.55 0.5 6.55 1 4.45
2820 0.1 9.15 0.5 7.5 1 5.225
2821 0.1 8.875 0.5 5.7 1 3.875
2822 0.1 8.825 0.5 6.775 1 4.35
2823 0.1 9.425 0.5 6.9 1 4.45
2824 0.1 9.75 0.5 6.65 1 4.575
2825 0.1 9.375 0.5 6.7 1 4.125
2826 0.1 9.425 0.5 7.225 1 4.6
2827 0.1 8.95 0.5 5.475 1 3.7
2828 0.1 9.3 0.5 6.725 1 4.325
2829 0.1 9.2 0.5 7.425 1 4.975
2830 0.1 9.325 0.5 6.8 1 4.9
2831 0.1 9.45 0.5 7.475 1 5.375
2832 0.1 9.125 0.5 6.275 1 3.925
2833 0.1 9.725 0.5 7.525 1 4.55
2834 0.1 9.475 0.5 6.975 1 4.375
2835 0.1 9.4 0.5 6.275 1 4.275
2836 0.1 9.525 0.5 7.525 1 4.8
2837 0.1 9.4 0.5 7.05 1 4.125
2838 0.1 9.45 0.5 6.8 1 4.325
2839 0.1 8.725 0.5 6.1 1 3.975
2840 0.1 9.275 0.5 6.575 1 4.85
2841 0.1 9.175 0.5 7 1 4.475
2842 0.1 9.65 0.5 7 1 4.275
2843 0.1 9.5 0.5 6.55 1 4.35
2844 0.1 9.6 0.5 6.7 1 4.3
2845 0.1 9.35 0.5 6.475 1 4.075
2846 0.1 8.975 0.5 6.575 1 4.3
2847 0.1 9.3 0.5 6.3 1 4.25
2848 0.1 9.075 0.5 6.875 1 5.35
2849 0.1 9.3 0.5 6.45 1 4.425
2850 0.1 9.225 0.5 6.875 1 4.8
2851 0.1 9.825 0.5 7.15 1 4.575
2852 0.1 8.725 0.5 6.425 1 3.8
2853 0.1 9.1 0.5 6.975 1 4.625
2854 0.1 8.875 0.5 6.825 1 4.9
2855 0.1 9.275 0.5 7.3 1 5.2
2856 0.1 8.925 0.5 7.2 1 4.85
2857 0.1 9.2 0.5 5.95 1 3.725
2858 0.1 8.5 0.5 6.25 1 4.55
2859 0.1 9.85 0.5 6.825 1 4.875
2860 0.1 9.65 0.5 7.25 1 5.375
2861 0.1 8.85 0.5 6.5 1 4.8
2862 0.1 9.4 0.5 6.875 1 4.475
2863 0.1 9.725 0.5 6.6 1 4.875
2864 0.1 9.35 0.5 6.475 1 4.275
2865 0.1 9.25 0.5 6.275 1 4.725
2866 0.1 9 0.5 6.2 1 4.6
2867 0.1 9.075 0.5 6.3 1 4.425
2868 0.1 8.975 0.5 5.775 1 4
2869 0.1 9.5 0.5 7.375 1 4.9
2870 0.1 9.25 0.5 6.7 1 4.675
2871 0.1 9 0.5 6.2 1 3.8
2872 0.1 9.35 0.5 6.7 1 4.675
2873 0.1 9.5 0.5 7.275 1 4.725
2874 0.1 8.825 0.5 6.925 1 4.475
2875 0.1 9.125 0.5 6.55 1 4.225
2876 0.1 9.475 0.5 6.375 1 4.425
2877 0.1 9.225 0.5 6.5 1 4.775
2878 0.1 9.275 0.5 6.8 1 4.5
2879 0.1 9 0.5 6.65 1 4.6
2880 0.1 9.025 0.5 6.55 1 4.925
2881 0.1 9.45 0.5 6.6 1 4.1
2882 0.1 9.2 0.5 6.4 1 4.85
2883 0.1 9.125 0.5 6.325 1 4.625
2884 0.1 9.5 0.5 7.15 1 4.9
2885 0.1 9.175 0.5 6.425 1 4.25
2886 0.1 9.225 0.5 6.6 1 4.325
2887 0.1 9.1 0.5 6.225 1 3.875
2888 0.1 8.675 0.5 7.025 1 4.4
2889 0.1 9 0.5 6.75 1 4.75
2890 0.1 9.475 0.5 6.675 1 4.55
2891 0.1 9.4 0.5 6.65 1 4.95
2892 0.1 9.175 0.5 6.7 1 4.375
2893 0.1 8.925 0.5 6.325 1 4.2
2894 0.1 9.375 0.5 6.575 1 4.875
2895 0.1 8.95 0.5 6.75 1 4.025
2896 0.1 9.2 0.5 6.375 1 3.875
2897 0.1 8.45 0.5 5.825 1 3.9
2898 0.1 9.425 0.5 7.775 1 4.6
2899 0.1 8.825 0.5 6 1 4.55
2900 0.1 9.1 0.5 6.425 1 4.575
2901 0.1 9 0.5 7.05 1 4.9
2902 0.1 9.025 0.5 6.025 1 3.875
2903 0.1 8.775 0.5 6.15 1 4.125
2904 0.1 9.325 0.5 6.95 1 4.525
2905 0.1 9.225 0.5 6.125 1 4.375
2906 0.1 9.05 0.5 6.375 1 4.55
2907 0.1 9.3 0.5 6.9 1 4.575
2908 0.1 9.675 0.5 6.875 1 4.975
2909 0.1 9.55 0.5 6.175 1 4.175
2910 0.1 9.175 0.5 7.6 1 5.2
2911 0.1 9.275 0.5 6.5 1 4.275
2912 0.1 9.2 0.5 7.45 1 4.55
2913 0.1 9.475 0.5 7.1 1 4.575
2914 0.1 9.175 0.5 6.4 1 4.625
2915 0.1 9.1 0.5 7 1 5.325
2916 0.1 9 0.5 7 1 4.85
2917 0.1 9.1 0.5 6.15 1 4.375
2918 0.1 9.2 0.5 6.7 1 4.225
2919 0.1 9.3 0.5 7.175 1 4.6
2920 0.1 9.2 0.5 6.525 1 4.3
2921 0.1 8.975 0.5 6.7 1 4.275
2922 0.1 8.925 0.5 7.525 1 5.125
2923 0.1 9.125 0.5 6.375 1 4.225
2924 0.1 8.7 0.5 5.875 1 3.575
2925 0.1 9.7 0.5 7.025 1 4.625
2926 0.1 8.825 0.5 6.4 1 4.175
2927 0.1 8.825 0.5 6.325 1 4.275
2928 0.1 9.075 0.5 5.85 1 3.825
2929 0.1 8.9 0.5 6.6 1 4.05
2930 0.1 9.5 0.5 7.375 1 5.25
2931 0.1 9.75 0.5 7.425 1 4.85
2932 0.1 8.65 0.5 6.25 1 4.675
2933 0.1 9.35 0.5 5.45 1 3.7
2934 0.1 9.375 0.5 6.575 1 4.3
2935 0.1 9.05 0.5 6.55 1 4.075
2936 0.1 9.75 0.5 6.825 1 4.225
2937 0.1 8.8 0.5 7.125 1 4.5
2938 0.1 9.25 0.5 7.35 1 4.75
2939 0.1 9.425 0.5 6.425 1 4.825
2940 0.1 9.725 0.5 7.05 1 4.525
2941 0.1 9.45 0.5 7.025 1 4.5
2942 0.1 8.825 0.5 6.625 1 4.175
2943 0.1 9.475 0.5 7.05 1 4.675
2944 0.1 9.1 0.5 6.225 1 4
2945 0.1 9.15 0.5 7.025 1 4.9
2946 0.1 9.025 0.5 5.9 1 3.925
2947 0.1 9 0.5 6.125 1 4
2948 0.1 9.75 0.5 7.3 1 4.6
2949 0.1 9.525 0.5 7.425 1 5.25
2950 0.1 9.775 0.5 7.475 1 4.325
2951 0.1 9.225 0.5 6.675 1 4.675
2952 0.1 9.025 0.5 6.95 1 5.05
2953 0.1 9 0.5 6.675 1 4.95
2954 0.1 9.65 0.5 7.5 1 5.125
2955 0.1 9.075 0.5 6 1 3.825
2956 0.1 9.625 0.5 7.3 1 5.075
2957 0.1 9.225 0.5 7.25 1 4.725
2958 0.1 9.05 0.5 6.275 1 4.4
2959 0.1 9.05 0.5 6.35 1 4.375
2960 0.1 9.375 0.5 6.9 1 5.15
2961 0.1 9.2 0.5 7.15 1 5.2
2962 0.1 9.65 0.5 6.525 1 3.9
2963 0.1 9.1 0.5 6.95 1 5.175
2964 0.1 9.6 0.5 6.5 1 4.775
2965 0.1 9.375 0.5 6.675 1 4.625
2966 0.1 9.225 0.5 6.625 1 4.4
2967 0.1 9.35 0.5 7.35 1 4.55
2968 0.1 8.875 0.5 5.9 1 4.225
2969 0.1 9.45 0.5 6.4 1 4
2970 0.1 9.475 0.5 6.45 1 4.225
2971 0.1 9.3 0.5 5.775 1 3.775
2972 0.1 9.125 0.5 6.525 1 4.35
2973 0.1 8.85 0.5 7.075 1 5.025
2974 0.1 9.45 0.5 6.8 1 4.75
2975 0.1 9.125 0.5 6.925 1 4.875
2976 0.1 8.7 0.5 5.9 1 3.95
2977 0.1 9.45 0.5 7.25 1 4.275
2978 0.1 9.05 0.5 7.1 1 3.975
2979 0.1 9.375 0.5 6.65 1 4.625
2980 0.1 9.675 0.5 7.3 1 4.825
2981 0.1 9.6 0.5 6.75 1 4.1
2982 0.1 9.5 0.5 7.6 1 5.05
2983 0.1 8.925 0.5 6.55 1 4.075
2984 0.1 9.075 0.5 5.875 1 3.85
2985 0.1 9.3 0.5 7.375 1 5
2986 0.1 9.05 0.5 7.35 1 4.65
2987 0.1 9.4 0.5 6.225 1 4.05
2988 0.1 9.325 0.5 7.2 1 4.575
