### MJD_prego_n120_M10000_v0.5_mu1-0.4_mu2-0.133333333333333_lambda3_S010_std10.1_std20.1_tmax1
i t1 x1 t2 x2 t3 x3
1 0.1 10.05 0.5 7.125 1 4.65
2 0.1 9.46666666666667 0.5 6.35833333333333 1 2.275
3 0.1 9.81666666666667 0.5 8.94166666666667 1 7.10833333333333
4 0.1 9.45 0.5 5.825 1 5
5 0.1 10.5083333333333 0.5 7.63333333333333 1 6.74166666666667
6 0.1 9.16666666666667 0.5 8.26666666666667 1 4.86666666666667
7 0.1 10.0666666666667 0.5 8.39166666666667 1 6.61666666666667
8 0.1 10.1166666666667 0.5 9.23333333333333 1 7.35833333333333
9 0.1 9.49166666666667 0.5 5.25833333333333 1 2.51666666666667
10 0.1 9.26666666666667 0.5 8.40833333333333 1 3.73333333333333
11 0.1 9.225 0.5 7.86666666666667 1 4.50833333333333
12 0.1 9.46666666666667 0.5 8.36666666666667 1 6.64166666666667
13 0.1 9.19166666666667 0.5 5.20833333333333 1 3.36666666666667
14 0.1 9.80833333333333 0.5 7.06666666666667 1 5.86666666666667
15 0.1 9.76666666666667 0.5 7.75833333333333 1 6.45
16 0.1 9.2 0.5 8.20833333333333 1 5.65
17 0.1 7.10833333333333 0.5 5.39166666666667 1 3.58333333333333
18 0.1 9.63333333333333 0.5 5.23333333333333 1 2.80833333333333
19 0.1 9.125 0.5 6.48333333333333 1 4.28333333333333
20 0.1 9.84166666666667 0.5 6.74166666666667 1 6.025
21 0.1 9.64166666666667 0.5 8.40833333333333 1 4.94166666666667
22 0.1 9.1 0.5 7.26666666666667 1 5.33333333333333
23 0.1 9.375 0.5 5.05833333333333 1 2.66666666666667
24 0.1 7.14166666666667 0.5 4.53333333333333 1 2.18333333333333
25 0.1 9.8 0.5 7.35833333333333 1 4.99166666666667
26 0.1 9.83333333333333 0.5 8.98333333333333 1 5.98333333333333
27 0.1 9.7 0.5 8.8 1 6.63333333333333
28 0.1 10.0333333333333 0.5 7.89166666666667 1 5.8
29 0.1 10.125 0.5 8.63333333333333 1 7.40833333333333
30 0.1 9.525 0.5 5.04166666666667 1 2.96666666666667
31 0.1 9.26666666666667 0.5 7.08333333333333 1 4.71666666666667
32 0.1 6.625 0.5 5.4 1 3.44166666666667
33 0.1 9.54166666666667 0.5 7.75833333333333 1 5.59166666666667
34 0.1 9.7 0.5 4.86666666666667 1 3.00833333333333
35 0.1 9.61666666666667 0.5 7.24166666666667 1 4.375
36 0.1 9.73333333333333 0.5 5.18333333333333 1 3.43333333333333
37 0.1 9.59166666666667 0.5 7.03333333333333 1 5.75
38 0.1 10.2 0.5 9.26666666666667 1 5.34166666666667
39 0.1 9.74166666666667 0.5 7.65833333333333 1 3.83333333333333
40 0.1 10.125 0.5 7.91666666666667 1 7.15
41 0.1 9.575 0.5 8.725 1 4.5
42 0.1 7.85833333333333 0.5 6.225 1 3.53333333333333
43 0.1 9.7 0.5 5.79166666666667 1 3.26666666666667
44 0.1 9.81666666666667 0.5 6.75 1 3.425
45 0.1 9.78333333333333 0.5 7.65833333333333 1 5.11666666666667
46 0.1 10.325 0.5 5.45 1 3.9
47 0.1 9.675 0.5 5.54166666666667 1 3.275
48 0.1 9.93333333333333 0.5 8.69166666666667 1 4.925
49 0.1 7.6 0.5 4.76666666666667 1 3.975
50 0.1 7.53333333333333 0.5 6.575 1 4.29166666666667
51 0.1 9.99166666666667 0.5 8.28333333333333 1 6.025
52 0.1 8.36666666666667 0.5 7.01666666666667 1 5.01666666666667
53 0.1 10 0.5 7.00833333333333 1 3.68333333333333
54 0.1 9.90833333333333 0.5 9.21666666666667 1 6.06666666666667
55 0.1 7.89166666666667 0.5 5.16666666666667 1 3.95833333333333
56 0.1 8.34166666666667 0.5 3.65833333333333 1 2.35833333333333
57 0.1 9.8 0.5 8.25833333333333 1 5.16666666666667
58 0.1 9.71666666666667 0.5 6.8 1 5.475
59 0.1 8.90833333333333 0.5 7.99166666666667 1 4.05
60 0.1 9.7 0.5 7.13333333333333 1 5.41666666666667
61 0.1 8.69166666666667 0.5 4.49166666666667 1 2.91666666666667
62 0.1 9.80833333333333 0.5 8.575 1 5.95
63 0.1 6.64166666666667 0.5 3.88333333333333 1 2.94166666666667
64 0.1 7.95833333333333 0.5 3.90833333333333 1 2.625
65 0.1 9.83333333333333 0.5 7.375 1 5.85833333333333
66 0.1 7.625 0.5 5.20833333333333 1 3.56666666666667
67 0.1 9.05 0.5 7.875 1 6.48333333333333
68 0.1 9.08333333333333 0.5 8.16666666666667 1 6.675
69 0.1 9.31666666666667 0.5 4.3 1 2.525
70 0.1 9.875 0.5 8.61666666666667 1 6.86666666666667
71 0.1 9.34166666666667 0.5 8.19166666666667 1 6.10833333333333
72 0.1 9.89166666666667 0.5 6.675 1 4.975
73 0.1 8.25833333333333 0.5 6.98333333333333 1 4.5
74 0.1 10.9916666666667 0.5 6.85833333333333 1 4.89166666666667
75 0.1 9.09166666666667 0.5 5.76666666666667 1 3.53333333333333
76 0.1 9.85 0.5 8.375 1 5.875
77 0.1 9.68333333333333 0.5 4.325 1 3.075
78 0.1 9.28333333333333 0.5 5.99166666666667 1 3.88333333333333
79 0.1 9.575 0.5 7.55 1 4.65
80 0.1 9.91666666666667 0.5 7.34166666666667 1 4.625
81 0.1 9.36666666666667 0.5 7.73333333333333 1 4.8
82 0.1 8.99166666666667 0.5 6.99166666666667 1 2.7
83 0.1 7.95833333333333 0.5 7.05833333333333 1 6.10833333333333
84 0.1 8.78333333333333 0.5 6.375 1 5.25
85 0.1 9.9 0.5 8.15 1 3.94166666666667
86 0.1 9.39166666666667 0.5 5.225 1 4.175
87 0.1 9.16666666666667 0.5 6.76666666666667 1 4.04166666666667
88 0.1 10.1 0.5 7.075 1 5.05833333333333
89 0.1 9.90833333333333 0.5 8.375 1 3.375
90 0.1 9.65833333333333 0.5 7.41666666666667 1 4.83333333333333
91 0.1 9.41666666666667 0.5 5.40833333333333 1 4.775
92 0.1 8.46666666666667 0.5 5.35 1 4.30833333333333
93 0.1 9.575 0.5 5.78333333333333 1 4.69166666666667
94 0.1 9.44166666666667 0.5 7.15 1 4.05833333333333
95 0.1 9.975 0.5 4.575 1 3.25
96 0.1 7.625 0.5 6.35 1 5.70833333333333
97 0.1 10.2333333333333 0.5 5.4 1 2.26666666666667
98 0.1 9.6 0.5 6.075 1 5.26666666666667
99 0.1 9.36666666666667 0.5 6 1 5.29166666666667
100 0.1 9.09166666666667 0.5 5.95 1 2.49166666666667
101 0.1 8.88333333333333 0.5 6.40833333333333 1 5.29166666666667
102 0.1 9.48333333333333 0.5 6.925 1 5.58333333333333
103 0.1 9.375 0.5 7.51666666666667 1 5.21666666666667
104 0.1 9.475 0.5 5.11666666666667 1 4.28333333333333
105 0.1 8.35 0.5 6.725 1 4.05833333333333
106 0.1 9.375 0.5 7.525 1 5.66666666666667
107 0.1 9.49166666666667 0.5 7.75833333333333 1 5.86666666666667
108 0.1 9.725 0.5 4.98333333333333 1 2.85833333333333
109 0.1 9.99166666666667 0.5 7.975 1 6.84166666666667
110 0.1 8.81666666666667 0.5 7.58333333333333 1 4.99166666666667
111 0.1 9.55833333333333 0.5 7.64166666666667 1 5.99166666666667
112 0.1 8.21666666666667 0.5 6.675 1 4.18333333333333
113 0.1 9.40833333333333 0.5 5.81666666666667 1 4.75
114 0.1 9.59166666666667 0.5 8.525 1 6.49166666666667
115 0.1 8.95833333333333 0.5 7.45 1 5.05833333333333
116 0.1 9.34166666666667 0.5 8.06666666666667 1 5.15
117 0.1 9.3 0.5 8.25 1 4.75833333333333
118 0.1 8.91666666666667 0.5 5.24166666666667 1 2.25
119 0.1 9.25 0.5 7.04166666666667 1 3.05
120 0.1 9.95833333333333 0.5 5.48333333333333 1 2.76666666666667
121 0.1 9.51666666666667 0.5 6.8 1 4.525
122 0.1 9.40833333333333 0.5 6.13333333333333 1 4.525
123 0.1 8.05 0.5 5.34166666666667 1 4.18333333333333
124 0.1 9.05 0.5 7.84166666666667 1 3.93333333333333
125 0.1 9.31666666666667 0.5 8.4 1 3.45833333333333
126 0.1 9.74166666666667 0.5 8.43333333333333 1 4.06666666666667
127 0.1 10.1416666666667 0.5 8.725 1 6.55833333333333
128 0.1 9.60833333333333 0.5 5.18333333333333 1 3.85
129 0.1 9.925 0.5 6.21666666666667 1 4.6
130 0.1 9.09166666666667 0.5 6.95 1 6.49166666666667
131 0.1 9.85 0.5 8.26666666666667 1 4.23333333333333
132 0.1 8.39166666666667 0.5 6.8 1 4.35833333333333
133 0.1 7.88333333333333 0.5 5.775 1 4.34166666666667
134 0.1 9.93333333333333 0.5 7.75833333333333 1 5.31666666666667
135 0.1 9.775 0.5 8.45833333333333 1 6.74166666666667
136 0.1 9.20833333333333 0.5 7.76666666666667 1 2.08333333333333
137 0.1 9.46666666666667 0.5 8.35833333333333 1 3.14166666666667
138 0.1 9.35833333333333 0.5 7.125 1 5.675
139 0.1 8.14166666666667 0.5 6.71666666666667 1 3.975
140 0.1 9.95833333333333 0.5 7.60833333333333 1 5.325
141 0.1 9.775 0.5 8.125 1 4.3
142 0.1 9.13333333333333 0.5 6.54166666666667 1 4.75833333333333
143 0.1 9.59166666666667 0.5 8.11666666666667 1 5.78333333333333
144 0.1 9.41666666666667 0.5 7.875 1 5.11666666666667
145 0.1 9.875 0.5 4.81666666666667 1 4.225
146 0.1 9.15833333333333 0.5 4.15833333333333 1 1.80833333333333
147 0.1 9.69166666666667 0.5 7.89166666666667 1 7.16666666666667
148 0.1 9.35 0.5 4.23333333333333 1 2.14166666666667
149 0.1 9.63333333333333 0.5 5.43333333333333 1 4.20833333333333
150 0.1 9.76666666666667 0.5 4.74166666666667 1 4.15833333333333
151 0.1 9.63333333333333 0.5 7.95 1 4.49166666666667
152 0.1 9.38333333333333 0.5 8.04166666666667 1 5.26666666666667
153 0.1 9.125 0.5 7.85 1 4.83333333333333
154 0.1 9 0.5 9.025 1 5.73333333333333
155 0.1 8.875 0.5 7.11666666666667 1 3.91666666666667
156 0.1 10.2166666666667 0.5 6.45833333333333 1 3.29166666666667
157 0.1 8.06666666666667 0.5 5.16666666666667 1 4.025
158 0.1 9.70833333333333 0.5 7.55833333333333 1 6.43333333333333
159 0.1 9.575 0.5 5.19166666666667 1 3.11666666666667
160 0.1 7.7 0.5 3.34166666666667 1 2.225
161 0.1 9.4 0.5 7.19166666666667 1 4.8
162 0.1 10.0166666666667 0.5 9.125 1 7.24166666666667
163 0.1 9.15833333333333 0.5 8.40833333333333 1 4.675
164 0.1 9.38333333333333 0.5 5.60833333333333 1 4.34166666666667
165 0.1 9.675 0.5 6.05833333333333 1 4.20833333333333
166 0.1 10.0916666666667 0.5 6.14166666666667 1 4.38333333333333
167 0.1 8.21666666666667 0.5 5.375 1 3.56666666666667
168 0.1 9.8 0.5 7.85833333333333 1 6.13333333333333
169 0.1 9.14166666666667 0.5 7.10833333333333 1 4.19166666666667
170 0.1 9.39166666666667 0.5 5.41666666666667 1 4.14166666666667
